Date,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
20110901,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,129293
20110901,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,132581
20110901,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,2871
20110901,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,2977
20110901,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,10619
20110901,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,10786
20110901,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,6893
20110901,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,6888
20111001,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,2901
20111001,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,3412
20111001,Air Berlin,AB,Air Berlin,AB,International,Europe,Deplaned,Other,International,A,1325
20111001,Air Berlin,AB,Air Berlin,AB,International,Europe,Enplaned,Other,International,A,1315
20111001,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,A,13385
20111001,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,A,13353
20111001,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,10952
20111001,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,10926
20111001,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,7145
20111001,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,7080
20111001,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,15319
20111001,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,15040
20111001,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,6372
20111001,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,8529
20111001,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,16629
20111001,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,17120
20111001,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,33749
20111001,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,33101
20111001,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,7176
20111001,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,7790
20111001,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,6600
20111001,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,6497
20111001,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,137640
20111001,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,136516
20111001,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,6638
20111001,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,7276
20111001,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,19281
20111001,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,18820
20111001,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,16520
20111001,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,21900
20111001,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,7014
20111001,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,8698
20111001,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,122687
20111001,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,123612
20111001,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Other,International,A,3858
20111001,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Other,International,A,4018
20111001,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,10018
20111001,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,10970
20111001,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,G,7516
20111001,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,G,9664
20111001,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,22150
20111001,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,21375
20111001,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,6963
20111001,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,Terminal 1,C,7223
20111001,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,5003
20111001,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,5688
20111001,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,5455
20111001,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,5191
20111001,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,42421
20111001,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,42650
20111001,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,11561
20111001,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,11427
20111001,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,5352
20111001,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,5949
20111001,LAN Peru,LP,LAN Peru,LP,International,South America,Deplaned,Other,International,A,2159
20111001,LAN Peru,LP,LAN Peru,LP,International,South America,Enplaned,Other,International,A,2025
20111001,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,22232
20111001,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,20719
20111001,Mesa Airlines,YV,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,B,4346
20111001,Mesa Airlines,YV,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,B,4017
20111001,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,7065
20111001,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,8330
20111001,Servisair,,Servisair,,Domestic,US,Deplaned,Low Fare,International,A,48
20111001,Servisair,,Servisair,,Domestic,US,Enplaned,Low Fare,International,A,48
20111001,Servisair,,Servisair,,International,Europe,Deplaned,Low Fare,International,A,16
20111001,Servisair,,Servisair,,International,Europe,Enplaned,Low Fare,International,A,16
20111001,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,11708
20111001,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,13643
20111001,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,21543
20111001,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,22778
20111001,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,140958
20111001,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,140569
20111001,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,International,G,2717
20111001,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,9354
20111001,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,11871
20111001,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,126650
20111001,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,125743
20111001,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,85
20111001,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,3083
20111001,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,3309
20111001,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,6437
20111001,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,6070
20111001,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,A,4065
20111001,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,A,4796
20111001,US Airways,US,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,B,68725
20111001,US Airways,US,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,B,68008
20111001,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,80445
20111001,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,78529
20111001,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,International,G,24981
20111001,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,International,G,21688
20111001,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,E,21314
20111001,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,E,21183
20111001,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,269
20111001,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,404970
20111001,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,402482
20111001,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,5094
20111001,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,65655
20111001,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,71642
20111001,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Thru / Transit,Other,International,G,2454
20111001,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,7212
20111001,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,9800
20111001,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,641
20111001,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,16141
20111001,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,15088
20111001,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Thru / Transit,Other,Terminal 3,F,195
20111001,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,29211
20111001,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,28694
20111001,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Thru / Transit,Other,International,G,501
20111001,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,5167
20111001,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,5650
20111001,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,131787
20111001,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,132060
20111001,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,3610
20111001,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,3546
20111001,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,9901
20111001,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,10613
20111001,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,5832
20111001,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,6197
20111101,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,2570
20111101,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,3345
20111101,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,A,6835
20111101,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,A,7015
20111101,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,10252
20111101,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,10523
20111101,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,7188
20111101,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,6693
20111101,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,7213
20111101,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,7426
20111101,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,5887
20111101,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,6445
20111101,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,14005
20111101,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,14424
20111101,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,35725
20111101,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,35797
20111101,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,7957
20111101,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,7766
20111101,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,6371
20111101,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,6403
20111101,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,123832
20111101,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,122826
20111101,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,6457
20111101,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,6311
20111101,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,15762
20111101,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,17182
20111101,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,18565
20111101,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,20381
20111101,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,8332
20111101,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,9727
20111101,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,109434
20111101,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,108797
20111101,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Other,International,A,3304
20111101,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Other,International,A,3278
20111101,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,10974
20111101,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,12710
20111101,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,G,8586
20111101,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,G,10094
20111101,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,20680
20111101,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,20218
20111101,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,8020
20111101,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,7882
20111101,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,5556
20111101,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,6111
20111101,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,5555
20111101,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,5572
20111101,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,37223
20111101,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,35643
20111101,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,5535
20111101,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,5500
20111101,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,5267
20111101,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,5904
20111101,LAN Peru,LP,LAN Peru,LP,International,South America,Deplaned,Other,International,A,1889
20111101,LAN Peru,LP,LAN Peru,LP,International,South America,Enplaned,Other,International,A,2354
20111101,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,16345
20111101,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,16523
20111101,Mesa Airlines,YV,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,B,79
20111101,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,8498
20111101,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,8947
20111101,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,12190
20111101,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,12948
20111101,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,20128
20111101,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,20887
20111101,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,134167
20111101,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,134103
20111101,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,International,G,2145
20111101,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,8749
20111101,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,10862
20111101,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,122593
20111101,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,121729
20111101,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,163
20111101,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,3160
20111101,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,3309
20111101,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,5338
20111101,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,5161
20111101,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,A,4819
20111101,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,A,5337
20111101,US Airways,US,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,B,65083
20111101,US Airways,US,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,B,66415
20111101,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,76188
20111101,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,78756
20111101,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,International,G,25207
20111101,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,International,G,31254
20111101,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,E,19779
20111101,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,E,19703
20111101,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,280
20111101,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,375796
20111101,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,374352
20111101,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,5324
20111101,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,56107
20111101,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,55048
20111101,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Thru / Transit,Other,International,G,1553
20111101,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,7344
20111101,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,8161
20111101,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,338
20111101,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,9605
20111101,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,8987
20111101,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Thru / Transit,Other,Terminal 3,F,183
20111101,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,17359
20111101,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,17709
20111101,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Thru / Transit,Other,International,G,101
20111101,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,13011
20111101,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,11700
20111101,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,Terminal 3,F,4437
20111101,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,134991
20111101,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,136432
20111101,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,3546
20111101,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,3382
20111101,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,7104
20111101,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,8143
20111201,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,3257
20111201,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,5035
20111201,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,A,7314
20111201,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,A,7113
20111201,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,10970
20111201,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,10669
20111201,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,7148
20111201,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,7484
20111201,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,7809
20111201,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,7658
20111201,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,9181
20111201,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,8809
20111201,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,11950
20111201,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,12218
20111201,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,34248
20111201,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,34895
20111201,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,6966
20111201,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,7480
20111201,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,6993
