,name,content,timestamp
2351,Naota Nandaba#8064,this is racism,2020-09-25T22:05:27.150000+00:00
2352,Robert39#5805,true,2020-09-25T22:05:38.189000+00:00
2353,Brainf**k!#9160,pP!!!!!,2020-09-25T21:12:18.616000+00:00
2354,Brainf**k!#9160,!rank,2020-09-25T21:12:22.385000+00:00
2355,Robert39#5805,how y'all doing,2020-09-25T21:14:28.546000+00:00
2356,Ezreal#0001,everyone math game,2020-09-25T21:14:43.437000+00:00
2357,Brainf**k!#9160,!rank,2020-09-25T19:18:24.517000+00:00
2358,Sorakah#1993,simping for Hector,2020-09-25T19:18:25.138000+00:00
2359,Sorakah#1993,I see,2020-09-25T19:18:26.326000+00:00
2360,Baby Bun#0952,"challenger,, boost me",2020-09-25T19:18:29.774000+00:00
2361,Naota Nandaba#8064,tru xaiinz bad,2020-09-25T18:18:04.009000+00:00
2362,Naota Nandaba#8064,!rank,2020-09-25T18:18:04.898000+00:00
2363,DRAKE#2193,Where’s Zuni,2020-09-25T18:18:14.423000+00:00
2364,DRAKE#2193,RIP,2020-09-25T18:18:21.654000+00:00
2365,XaiinZ#9700,<:KEKW:665243077639929856>,2020-09-25T18:17:03.023000+00:00
2366,FNC N.oir#6229,!rank,2020-09-25T18:17:53.100000+00:00
2367,Naota Nandaba#8064,tru xaiinz bad,2020-09-25T18:18:04.009000+00:00
2368,Naota Nandaba#8064,!rank,2020-09-25T18:18:04.898000+00:00
2369,Naota Nandaba#8064,<:ilost:723245331634061353>,2020-09-25T18:01:02.293000+00:00
2370,Katherina#5064,<:HibiLurk:608897096518729728>,2020-09-25T18:09:53.540000+00:00
2371,DRAKE#2193,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4?si=nFfthVV5TmSrvsSPhXpMKQ,2020-09-25T18:10:42.641000+00:00
2372,FNC N.oir#6229,<:ShibPeek:404372090851033108>,2020-09-25T18:10:49.157000+00:00
2373,DRAKE#2193,Message to the haters,2020-09-25T18:11:00.459000+00:00
2374,Brainf**k!#9160,money+Pp!!!!!,2020-09-25T16:56:42.801000+00:00
2375,Brainf**k!#9160,!rank,2020-09-25T16:56:44.847000+00:00
2376,Brainf**k!#9160,aha i feel it in my bones,2020-09-25T16:56:51.476000+00:00
2377,XaiinZ#9700,Don’t spam xd,2020-09-25T16:57:00.314000+00:00
2378,Brainf**k!#9160,yeah even with pp!!!! its not working anymore,2020-09-25T16:56:02.905000+00:00
2379,Ford#5392,!rank,2020-09-25T16:56:06.262000+00:00
2380,XaiinZ#9700,<:KEKW:665243077639929856>,2020-09-25T16:56:07.206000+00:00
2381,XaiinZ#9700,pp won’t get you anywhere xD,2020-09-25T16:56:16.971000+00:00
2382,XaiinZ#9700,!rank <@411912034351841281>,2020-09-25T16:54:33.531000+00:00
2383,Robert39#5805,tryhard,2020-09-25T16:54:40.336000+00:00
2384,Brainf**k!#9160,xD,2020-09-25T16:54:53.303000+00:00
2385,Brainf**k!#9160,pp,2020-09-25T03:23:41.115000+00:00
2386,Brainf**k!#9160,!rank,2020-09-25T03:23:46.207000+00:00
2387,Brainf**k!#9160,pP!!!!!,2020-09-25T03:23:53.678000+00:00
2388,XaiinZ#9700,Morning,2020-09-25T05:17:47.444000+00:00
2389,pink Dani#7149,uwu,2020-09-24T23:31:15.792000+00:00
2390,pink Dani#7149,!rank,2020-09-24T23:31:20.585000+00:00
2391,Sorakah#1993,<@248864319729565697>,2020-09-24T23:32:49.844000+00:00
2392,XaiinZ#9700,<@!557340495341420574>,2020-09-24T23:32:57.003000+00:00
2393,Brainf**k!#9160,PP,2020-09-24T23:07:14.787000+00:00
2394,Brainf**k!#9160,!rank,2020-09-24T23:07:18.046000+00:00
2395,Brainf**k!#9160,Pp!!!!!!!!!,2020-09-24T23:07:24.258000+00:00
2396,Ford#5392,hvm,2020-09-24T23:07:31.581000+00:00
2397,Katherina#5064,night,2020-09-24T22:48:55.443000+00:00
2398,Brainf**k!#9160,!rank,2020-09-24T22:48:57.014000+00:00
2399,Brainf**k!#9160,Gn,2020-09-24T22:48:59.699000+00:00
2400,Ford#5392,hello boy,2020-09-24T22:48:59.766000+00:00
2401,Ford#5392,<:CatConfused:664518919608074240>,2020-09-24T22:46:10.870000+00:00
2402,Ford#5392,!rank,2020-09-24T22:46:27.710000+00:00
2403,Ford#5392,<:pepeEZ:507293578557521940>,2020-09-24T22:46:35.927000+00:00
2404,Brainf**k!#9160,ur boy is back,2020-09-24T22:48:48.538000+00:00
2405,MEE6#4876,"Well done <@!533191702853320704>,  you went up a level 4!",2020-09-24T21:30:38.090000+00:00
2406,Ford#5392,!rank,2020-09-24T21:30:57.069000+00:00
2407,Ford#5392,: /,2020-09-24T21:31:16.785000+00:00
2408,XaiinZ#9700,<:CatConfused:664518919608074240> <:CatConfused:664518919608074240>,2020-09-24T21:31:27.364000+00:00
2409,MEE6#4876,"Well done <@!327911044301455370>,  you went up a level 14!",2020-09-24T21:14:10.690000+00:00
2410,Brainf**k!#9160,!rank,2020-09-24T21:14:19.853000+00:00
2411,Brainf**k!#9160,damn,2020-09-24T21:14:22.786000+00:00
2412,nina.#0094,<:peepoSHANK:664218947431825450>,2020-09-24T21:14:25.074000+00:00
2413,Brainf**k!#9160,pp!!!,2020-09-24T21:07:45.511000+00:00
2414,Brainf**k!#9160,!rank,2020-09-24T21:07:48.195000+00:00
2415,Brainf**k!#9160,the amount of pps i said xDDD,2020-09-24T21:08:08.706000+00:00
2416,Robert39#5805,<:CatConfused:664518919608074240>,2020-09-24T21:08:14.601000+00:00
2417,Brainf**k!#9160,PP!!!!,2020-09-24T20:15:17.291000+00:00
2418,Brainf**k!#9160,!rank,2020-09-24T20:15:36.322000+00:00
2419,Robert39#5805,help,2020-09-24T20:15:39.524000+00:00
2420,Robert39#5805,me,2020-09-24T20:15:40.213000+00:00
2421,Ford#5392,<:AngrySad:687008189186572307>,2020-09-24T19:37:50.013000+00:00
2422,Ford#5392,!rank,2020-09-24T19:40:03.756000+00:00
2423,Ford#5392,😂,2020-09-24T19:40:11.827000+00:00
2424,Katherina#5064,"Imagine, it's raining and you're walking outside",2020-09-24T19:44:21.867000+00:00
2425,Brainf**k!#9160,"PP!!!!!!!
PP!!!!!",2020-09-24T19:26:26.873000+00:00
2426,Brainf**k!#9160,!rank,2020-09-24T19:26:31.142000+00:00
2427,nina.#0094,im gettting so much honor,2020-09-24T19:26:34.231000+00:00
2428,XaiinZ#9700,PP,2020-09-24T19:26:38.981000+00:00
2429,Brainf**k!#9160,<@!501876356515233814>,2020-09-24T19:19:32.905000+00:00
2430,Brainf**k!#9160,!rank,2020-09-24T19:19:45.694000+00:00
2431,nina.#0094,<:peepoSHANK:664218947431825450>,2020-09-24T19:19:48.994000+00:00
2432,Brainf**k!#9160,PP!!!!,2020-09-24T19:19:49.667000+00:00
2433,MEE6#4876,"Well done <@!474694013035741216>,  you went up a level 14!",2020-09-24T19:14:54.187000+00:00
2434,Brainf**k!#9160,!rank,2020-09-24T19:14:56.396000+00:00
2435,Brainf**k!#9160,seee,2020-09-24T19:14:59.018000+00:00
2436,Brainf**k!#9160,every lvl up,2020-09-24T19:15:04.385000+00:00
2437,Brainf**k!#9160,so LONG smh,2020-09-24T19:01:51.188000+00:00
2438,Ezreal#0001,!rank,2020-09-24T19:02:17.322000+00:00
2439,Robert39#5805,<:CatConfused:664518919608074240>,2020-09-24T19:02:27.611000+00:00
2440,Black Mirror#4607,u all smurfs,2020-09-24T19:02:43.371000+00:00
2441,Brainf**k!#9160,!rank <@!248864319729565697>,2020-09-24T19:01:29.403000+00:00
2442,Brainf**k!#9160,.,2020-09-24T19:01:34.467000+00:00
2443,Brainf**k!#9160,tf  bot u kk,2020-09-24T19:01:47.687000+00:00
2444,Brainf**k!#9160,so LONG smh,2020-09-24T19:01:51.188000+00:00
2445,Ford#5392,n,2020-09-24T19:00:18.061000+00:00
2446,Katherina#5064,!rank,2020-09-24T19:00:35.171000+00:00
2447,Black Mirror#4607,<:Stare:748199826541510678>,2020-09-24T19:00:48.441000+00:00
2448,Brainf**k!#9160,!rank  <@!248864319729565697>,2020-09-24T19:01:08.182000+00:00
2449,Ford#5392,<@!295544080795041793> 😋,2020-09-24T18:59:10.133000+00:00
2450,Black Mirror#4607,!rank,2020-09-24T18:59:13.213000+00:00
2451,Black Mirror#4607,<:Stare:748199826541510678>,2020-09-24T18:59:21.298000+00:00
2452,Ford#5392,but cat buy RP   😥,2020-09-24T19:00:14.295000+00:00
2453,Brainf**k!#9160,"PP!!!!!
i legit lvl up from pp!!!!",2020-09-24T18:58:47.831000+00:00
2454,Brainf**k!#9160,!rank,2020-09-24T18:58:49.974000+00:00
2455,Brainf**k!#9160,PP!!!!!!!!!,2020-09-24T18:58:58.088000+00:00
2456,Ford#5392,<@!295544080795041793> 😋,2020-09-24T18:59:10.133000+00:00
2457,Ford#5392,xdd,2020-09-24T18:54:16.732000+00:00
2458,Ford#5392,lol,2020-09-24T18:54:18.784000+00:00
2459,Ezreal#0001,<:stare:720029406235590737>,2020-09-24T18:55:25.149000+00:00
2460,Ford#5392,only 500 >,2020-09-24T18:55:48.114000+00:00
2461,Brainf**k!#9160,PP!!!,2020-09-24T18:52:50.975000+00:00
2462,Ford#5392,!rank,2020-09-24T18:53:18.604000+00:00
2463,Ford#5392,XD,2020-09-24T18:53:24.616000+00:00
2464,Brainf**k!#9160,bruh,2020-09-24T18:53:51.724000+00:00
2465,Ford#5392,oh lol,2020-09-24T18:51:20.653000+00:00
2466,Brainf**k!#9160,!rank,2020-09-24T18:52:40.285000+00:00
2467,Brainf**k!#9160,Pp!!!,2020-09-24T18:52:49.382000+00:00
2468,Brainf**k!#9160,PP!!!,2020-09-24T18:52:50.975000+00:00
2469,Sorakah#1993,Np,2020-09-24T18:02:44.372000+00:00
2470,FNC N.oir#6229,!rank <@!557340495341420574>,2020-09-24T18:02:51.331000+00:00
2471,XaiinZ#9700,"Yes, I believe in you senpaiii",2020-09-24T18:02:52.649000+00:00
2472,XaiinZ#9700,<:Heartato:375725391572107265>,2020-09-24T18:02:55.975000+00:00
2473,FNC N.oir#6229,"> Well now I just post pure random in order to bet you
<@!557340495341420574> u can't",2020-09-24T18:02:29.840000+00:00
2474,FNC N.oir#6229,!rank,2020-09-24T18:02:33.674000+00:00
2475,XaiinZ#9700,xDD,2020-09-24T18:02:39.952000+00:00
2476,Sorakah#1993,I'm catching up,2020-09-24T18:02:42.994000+00:00
2477,Brainf**k!#9160,PP,2020-09-24T18:02:11.861000+00:00
2478,Brainf**k!#9160,!rank,2020-09-24T18:02:15.057000+00:00
2479,Sorakah#1993,Well now I just post pure random in order to beat you,2020-09-24T18:02:19.361000+00:00
2480,Brainf**k!#9160,PPP!!!!,2020-09-24T18:02:19.604000+00:00
2481,Robert39#5805,!rank <@!248864319729565697>,2020-09-24T17:58:58.783000+00:00
2482,Robert39#5805,tryhard wtf,2020-09-24T17:59:02.044000+00:00
2483,Sorakah#1993,35,2020-09-24T17:59:17.066000+00:00
2484,Brainf**k!#9160,"PP!!!!!!!
PPPP!!!!",2020-09-24T03:22:50.048000+00:00
2485,Brainf**k!#9160,!rank,2020-09-24T03:22:55.861000+00:00
2486,Brainf**k!#9160,ez lvls,2020-09-24T03:23:01.139000+00:00
2487,Brainf**k!#9160,<@!282606827252744193> when i was alone thonking i had an idea what about we make  onlyfans acc for ur legs ? sounds good 2 me,2020-09-24T03:30:14.967000+00:00
2488,FNC N.oir#6229,"> Too much healing got me hospitalized
<@!557340495341420574> <:KEKW:665243077639929856> good one soraka",2020-09-23T23:54:42.839000+00:00
2489,Naota Nandaba#8064,!rank,2020-09-23T23:54:52.292000+00:00
2490,Naota Nandaba#8064,Closer,2020-09-23T23:54:57.061000+00:00
2491,Naota Nandaba#8064,Anyone wanna play some tft,2020-09-23T23:55:27.911000+00:00
2492,Brainf**k!#9160,cant sleep smh,2020-09-23T23:06:44.906000+00:00
2493,Brainf**k!#9160,!rank,2020-09-23T23:07:15.106000+00:00
2494,XaiinZ#9700,Neither,2020-09-23T23:21:25.573000+00:00
2495,XaiinZ#9700,<:GWovoYayy:390538500195352578>,2020-09-23T23:21:27.512000+00:00
2496,Brainf**k!#9160,same lvl but kk,2020-09-23T21:01:25.819000+00:00
2497,pink Dani#7149,!rank,2020-09-23T21:01:27.914000+00:00
2498,nina.#0094,oofff,2020-09-23T21:01:32.525000+00:00
2499,pink Dani#7149,im coming,2020-09-23T21:01:35.700000+00:00
2500,Brainf**k!#9160,!rank,2020-09-23T21:01:09.911000+00:00
2501,Brainf**k!#9160,hmm,2020-09-23T21:01:23.296000+00:00
2502,Brainf**k!#9160,same lvl but kk,2020-09-23T21:01:25.819000+00:00
2503,nina.#0094,<:CatConfused:664518919608074240>,2020-09-23T21:00:59.761000+00:00
2504,nina.#0094,!rank,2020-09-23T21:01:02.316000+00:00
2505,Brainf**k!#9160,!rank,2020-09-23T21:01:09.911000+00:00
2506,Brainf**k!#9160,pls s4,2020-09-23T20:59:51.378000+00:00
2507,XaiinZ#9700,!rank,2020-09-23T21:00:23.728000+00:00
2508,XaiinZ#9700,damn robert lvling up fast,2020-09-23T21:00:34.999000+00:00
2509,nina.#0094,<:CatConfused:664518919608074240>,2020-09-23T21:00:59.761000+00:00
2510,nina.#0094,<:MonkaS:353942895524577282>,2020-09-23T20:56:55.290000+00:00
2511,Robert39#5805,!rank,2020-09-23T20:57:01.902000+00:00
2512,Brainf**k!#9160,<:KEKW:665243077639929856>,2020-09-23T20:57:12.403000+00:00
2513,Brainf**k!#9160,still second,2020-09-23T20:57:15.488000+00:00
2514,Brainf**k!#9160,<@!326763843126558720> damn ur good,2020-09-23T20:56:04.130000+00:00
2515,Brainf**k!#9160,!rank,2020-09-23T20:56:42.710000+00:00
2516,Brainf**k!#9160,#14,2020-09-23T20:56:53.210000+00:00
2517,nina.#0094,<:MonkaS:353942895524577282>,2020-09-23T20:56:55.290000+00:00
2518,Robert39#5805,<:CatConfused:664518919608074240>,2020-09-23T18:14:43.900000+00:00
2519,Brainf**k!#9160,!rank,2020-09-23T18:14:45.836000+00:00
2520,Brainf**k!#9160,powerpoint HUGE!!!!!,2020-09-23T18:15:00.737000+00:00
2521,JABIR#8027,yo guys,2020-09-23T18:15:19.431000+00:00
2522,SSALZ#3088,dawg,2020-09-23T18:00:54.440000+00:00
2523,SSALZ#3088,!rank,2020-09-23T18:00:56.790000+00:00
2524,SSALZ#3088,wuut,2020-09-23T18:01:03.669000+00:00
2525,SSALZ#3088,i was 12,2020-09-23T18:01:07.487000+00:00
2526,XaiinZ#9700,<:GWovoYayy:390538500195352578> <:GWovoYayy:390538500195352578> <:GWovoYayy:390538500195352578>,2020-09-23T17:20:23.349000+00:00
2527,FNC N.oir#6229,!rank <@!326763843126558720>,2020-09-23T17:20:35.203000+00:00
2528,DRΛK#0152,:3,2020-09-23T17:20:42.257000+00:00
2529,FNC N.oir#6229,u need more work,2020-09-23T17:20:45.238000+00:00
2530,Robert39#5805,!rank,2020-09-23T17:19:03.823000+00:00
2531,DRΛK#0152,aaaaaaaa,2020-09-23T17:19:04.446000+00:00
2532,Robert39#5805,xd,2020-09-23T17:19:07.850000+00:00
2533,DRΛK#0152,$yes yes yes,2020-09-23T17:19:09.972000+00:00
2534,DRΛK#0152,!rank,2020-09-23T17:18:57.515000+00:00
2535,Robert39#5805,!rank,2020-09-23T17:19:03.823000+00:00
2536,DRΛK#0152,aaaaaaaa,2020-09-23T17:19:04.446000+00:00
2537,FNC N.oir#6229,!rank <@!660483614932467714>,2020-09-23T17:18:24.087000+00:00
2538,DRΛK#0152,!rank,2020-09-23T17:18:57.515000+00:00
2539,FNC N.oir#6229,!rank <@!248864319729565697>,2020-09-23T17:18:08.275000+00:00
2540,FNC N.oir#6229,!rank <@!660483614932467714>,2020-09-23T17:18:24.087000+00:00
2541,Robert39#5805,<:CatConfused:664518919608074240>,2020-09-23T17:17:54.386000+00:00
2542,FNC N.oir#6229,!rank,2020-09-23T17:17:55.240000+00:00
2543,FNC N.oir#6229,!rank <@!248864319729565697>,2020-09-23T17:18:08.275000+00:00
2544,XaiinZ#9700,<@!660483614932467714> ahhhh oki,2020-09-23T13:51:25.235000+00:00
2545,Naota Nandaba#8064,!rank,2020-09-23T13:51:38.674000+00:00
2546,Naota Nandaba#8064,Steady climb,2020-09-23T13:51:43.898000+00:00
2547,"I, Robot. I, Sket. Win Win Boi#4507",<a:5756_YeetusDeletusDance:531557438000988170>,2020-09-23T13:52:13.600000+00:00
2548,Katherina#5064,Epic bought it,2020-09-23T13:51:20.518000+00:00
2549,XaiinZ#9700,!rank,2020-09-23T13:51:22.112000+00:00
2550,Robert39#5805,im not,2020-09-23T13:51:23.833000+00:00
2551,Katherina#5064,Game for free for ever now,2020-09-23T13:51:24.230000+00:00
2552,Robert39#5805,<:SS:748201166910783618>,2020-09-23T13:50:59.811000+00:00
2553,XaiinZ#9700,!rank <@!411912034351841281>,2020-09-23T13:51:03.031000+00:00
2554,"I, Robot. I, Sket. Win Win Boi#4507",<a:doggotulDance:609608610649079864>,2020-09-23T13:51:06.514000+00:00
2555,XaiinZ#9700,What the fuck,2020-09-23T13:51:09.467000+00:00
2556,FatMario95#2286,!rank,2020-09-23T07:45:10.482000+00:00
2557,Naota Nandaba#8064,lmao,2020-09-23T07:45:16.463000+00:00
2558,FatMario95#2286,wtf,2020-09-23T07:45:17.855000+00:00
2559,Naota Nandaba#8064,big balls,2020-09-23T07:43:47.555000+00:00
2560,Naota Nandaba#8064,!rank,2020-09-23T07:43:49.905000+00:00
2561,FatMario95#2286,!rank,2020-09-23T07:45:10.482000+00:00
2562,Naota Nandaba#8064,ezreal,2020-09-23T02:59:10.067000+00:00
2563,Naota Nandaba#8064,smite me please,2020-09-23T02:59:11.333000+00:00
2564,Ezreal#0001,PREPARE,2020-09-23T03:00:17.272000+00:00
2565,Naota Nandaba#8064,THANKYOU JESUS,2020-09-23T03:00:24.487000+00:00
2566,MEE6#4876,"Well done <@!474694013035741216>,  you went up a level 11!",2020-09-23T00:38:42.006000+00:00
2567,Brainf**k!#9160,!rank,2020-09-23T00:38:47.352000+00:00
2568,Brainf**k!#9160,HUGE POWERPOINT!!!!,2020-09-23T00:38:57.507000+00:00
2569,Ezreal#0001,i got 1 friend,2020-09-23T00:39:02.569000+00:00
2570,pink Dani#7149,uwu,2020-09-22T23:23:08.579000+00:00
2571,Robert39#5805,<:CatConfused:664518919608074240>,2020-09-22T23:23:08.967000+00:00
2572,MEE6#4876,Here is **LOL EUW Community**'s leaderboard: <https://mee6.xyz/leaderboard/189835138857697282>,2020-09-22T23:37:57.717000+00:00
2573,Robert39#5805,<@!374138029821919232> nice new name xd,2020-09-22T23:39:18.055000+00:00
2574,Robert39#5805,starchild bunny,2020-09-22T23:39:25.702000+00:00
2575,Robert39#5805,<:CatConfused:664518919608074240>,2020-09-22T20:34:21.840000+00:00
2576,mira#5736,!rank,2020-09-22T20:35:05.504000+00:00
2577,mira#5736,<:AngrySad:687008189186572307>,2020-09-22T20:35:15.505000+00:00
2578,Robert39#5805,<:XayahHi:375587553346322432>,2020-09-22T20:38:44.681000+00:00
2579,Robert39#5805,!rank <@!248864319729565697>,2020-09-22T20:31:24.267000+00:00
2580,Robert39#5805,wtf,2020-09-22T20:31:27.368000+00:00
2581,Robert39#5805,tryhard,2020-09-22T20:31:28.572000+00:00
2582,XaiinZ#9700,<:CatConfused:664518919608074240>,2020-09-22T20:29:32.333000+00:00
2583,Robert39#5805,!rank,2020-09-22T20:31:20.064000+00:00
2584,Robert39#5805,!rank <@!248864319729565697>,2020-09-22T20:31:24.267000+00:00
2585,฿ØɄ₦₵Ɇ฿₳฿Ɏ#4029,come thru,2020-09-22T20:24:13.307000+00:00
2586,FNC N.oir#6229,!rank,2020-09-22T20:27:50.510000+00:00
2587,XaiinZ#9700,<:CatConfused:664518919608074240>,2020-09-22T20:29:32.333000+00:00
2588,Robert39#5805,!rank,2020-09-22T20:31:20.064000+00:00
2589,Robert39#5805,awesome,2020-09-22T20:12:17.673000+00:00
2590,Naota Nandaba#8064,!rank,2020-09-22T20:22:56.291000+00:00
2591,฿ØɄ₦₵Ɇ฿₳฿Ɏ#4029,naota,2020-09-22T20:23:10.929000+00:00
2592,฿ØɄ₦₵Ɇ฿₳฿Ɏ#4029,when u back,2020-09-22T20:23:12.109000+00:00
2593,DRΛK#0152,<@!159985870458322944>  kill teemo 13 times,2020-09-22T20:09:18.498000+00:00
2594,DRΛK#0152,!rank,2020-09-22T20:10:59.440000+00:00
2595,DRΛK#0152,<@!159985870458322944>  ty,2020-09-22T20:11:06.612000+00:00
2596,Robert39#5805,when ur 1 hour into run,2020-09-22T20:12:15.235000+00:00
2597,DRΛK#0152,76 xp from the server lvl,2020-09-22T20:08:53.315000+00:00
2598,DRΛK#0152,!rank,2020-09-22T20:08:58.206000+00:00
2599,DRΛK#0152,<@!159985870458322944>  kill teemo 13 times,2020-09-22T20:09:18.498000+00:00
2600,DRΛK#0152,!rank,2020-09-22T20:10:59.440000+00:00
2601,DRΛK#0152,13 !,2020-09-22T16:13:09.235000+00:00
2602,DRΛK#0152,!rank,2020-09-22T16:13:15.233000+00:00
2603,DRΛK#0152,70 XP,2020-09-22T16:13:30.372000+00:00
2604,DRΛK#0152,hmmm,2020-09-22T16:13:32.844000+00:00
2605,Naota Nandaba#8064,i feed in rank game,2020-09-22T16:05:23.323000+00:00
2606,DRΛK#0152,!rank,2020-09-22T16:05:24.781000+00:00
2607,DRΛK#0152,ooh,2020-09-22T16:05:31.828000+00:00
2608,DRΛK#0152,i need more spam,2020-09-22T16:05:39.818000+00:00
2609,DRΛK#0152,my friend feed in a rank game,2020-09-22T16:05:14.148000+00:00
2610,Naota Nandaba#8064,!rank,2020-09-22T16:05:19.206000+00:00
2611,Naota Nandaba#8064,i feed in rank game,2020-09-22T16:05:23.323000+00:00
2612,DRΛK#0152,!rank,2020-09-22T16:05:24.781000+00:00
2613,FNC N.oir#6229,<:GWcmeisterPeepoLove:403295311189245952>,2020-09-22T09:53:03.213000+00:00
2614,Rift#5784,!rank,2020-09-22T09:53:07.329000+00:00
2615,XaiinZ#9700,Fucking,2020-09-22T09:53:22.763000+00:00
2616,XaiinZ#9700,Leg day,2020-09-22T09:53:24.609000+00:00
2617,FNC N.oir#6229,UwU,2020-09-22T09:51:57.115000+00:00
2618,mira#5736,!rank,2020-09-22T09:52:08.339000+00:00
2619,FNC N.oir#6229,Hey yuumi,2020-09-22T09:52:16.757000+00:00
2620,Baby Bun#0952,I ended early am happy,2020-09-22T09:52:16.854000+00:00
2621,FNC N.oir#6229,!rank <@411912034351841281>,2020-09-22T09:51:12.543000+00:00
2622,Baby Bun#0952,<:02Love:749786999287840830>,2020-09-22T09:51:33.985000+00:00
2623,FNC N.oir#6229,Bunnii,2020-09-22T09:51:36.518000+00:00
2624,Baby Bun#0952,!rank,2020-09-22T09:51:12.324000+00:00
2625,FNC N.oir#6229,!rank <@411912034351841281>,2020-09-22T09:51:12.543000+00:00
2626,Baby Bun#0952,<:02Love:749786999287840830>,2020-09-22T09:51:33.985000+00:00
2627,nina.#0094,!rank,2020-09-22T09:51:06.175000+00:00
2628,Baby Bun#0952,!rank,2020-09-22T09:51:12.324000+00:00
2629,FNC N.oir#6229,!rank <@411912034351841281>,2020-09-22T09:51:12.543000+00:00
2630,FNC N.oir#6229,!rank <@248864319729565697>,2020-09-22T09:50:57.330000+00:00
2631,nina.#0094,!rank,2020-09-22T09:51:06.175000+00:00
2632,nina.#0094,<:FeelsSadMan:349914275630022658>,2020-09-22T09:50:34.544000+00:00
2633,FNC N.oir#6229,!rank,2020-09-22T09:50:41.203000+00:00
2634,FNC N.oir#6229,!rank <@248864319729565697>,2020-09-22T09:50:57.330000+00:00
2635,mira#5736,<:ObamaGasm:350026577255333889>,2020-09-22T09:18:56.242000+00:00
2636,Robert39#5805,!rank,2020-09-22T09:25:12.576000+00:00
2637,Robert39#5805,tryhard,2020-09-22T09:25:19.580000+00:00
2638,Robert39#5805,i have college today,2020-09-22T09:25:22.485000+00:00
2639,XaiinZ#9700,<:PandaSip:350953723133952000> <:PandaSip:350953723133952000>,2020-09-22T09:10:21.852000+00:00
2640,mira#5736,!rank,2020-09-22T09:18:44.750000+00:00
2641,mira#5736,<:ObamaGasm:350026577255333889>,2020-09-22T09:18:56.242000+00:00
2642,Robert39#5805,!rank,2020-09-22T09:25:12.576000+00:00
2643,XaiinZ#9700,!rank <@411912034351841281>,2020-09-22T09:05:33.370000+00:00
2644,Rift#5784,dear god,2020-09-22T09:05:33.556000+00:00
2645,XaiinZ#9700,<:peepoCringe:683379301227167974>,2020-09-22T09:05:36.361000+00:00
2646,nina.#0094,<:CatConfused:664518919608074240>,2020-09-22T09:07:30.544000+00:00
2647,XaiinZ#9700,<:CatConfused:664518919608074240>,2020-09-22T09:05:19.271000+00:00
2648,XaiinZ#9700,!rank,2020-09-22T09:05:22.576000+00:00
2649,Rift#5784,<:peepoCringe:683379301227167974>,2020-09-22T09:05:30.650000+00:00
2650,XaiinZ#9700,!rank <@411912034351841281>,2020-09-22T09:05:33.370000+00:00
2651,Baby Bun#0952,wish i could,2020-09-22T07:19:52.834000+00:00
2652,Yuwukae#2435,!rank,2020-09-22T07:22:18.035000+00:00
2653,Yuwukae#2435,F,2020-09-22T07:22:24.436000+00:00
2654,XaiinZ#9700,"> <@248864319729565697> back to sleep noob<:PepeGun:349620062434492426>
<@264052996202037248>   <:GWovoRaphiXD:390538507799494658> <:GWovoKannaFU:391321941061140483>",2020-09-22T07:35:30.013000+00:00
2655,MEE6#4876,"Well done <@!374138029821919232>,  you went up a level 17!",2020-09-22T06:25:48.052000+00:00
2656,Ayumu#8390,!rank,2020-09-22T06:25:53.431000+00:00
2657,Ayumu#8390,fuk,2020-09-22T06:25:57.570000+00:00
2658,Baby Bun#0952,<:02Love:749786999287840830>,2020-09-22T06:25:57.574000+00:00
2659,XaiinZ#9700,And here i am 2 hours just staring,2020-09-22T02:17:23.985000+00:00
2660,XaiinZ#9700,!rank,2020-09-22T02:17:27.793000+00:00
2661,Ralsei#1445,>:O,2020-09-22T02:19:01.854000+00:00
2662,MEE6#4876,"Well done <@!705107192012996638>,  you went up a level 1!",2020-09-22T02:19:02.066000+00:00
2663,FNC N.oir#6229,"> <@!688375134666752106> stop being afk
<@!660483614932467714> <:FeelsSadMan:349914275630022658> i had an emergency",2020-09-21T22:56:48.052000+00:00
2664,XaiinZ#9700,!rank <@411912034351841281>,2020-09-21T22:56:55.939000+00:00
2665,pink Dani#7149,"im moving, up and down",2020-09-21T22:57:01.323000+00:00
2666,FNC N.oir#6229,"> give me ur euw acc i join xD
<@!474694013035741216> KSJ Erwel",2020-09-21T22:57:07.662000+00:00
2667,XaiinZ#9700,<:PandaSip:350953723133952000>,2020-09-21T22:56:31.006000+00:00
2668,XaiinZ#9700,!rank,2020-09-21T22:56:35.528000+00:00
2669,XaiinZ#9700,what the fuck why am I not moving,2020-09-21T22:56:43.347000+00:00
2670,XaiinZ#9700,<:GWslippyPeepoH:407618458872971264> <:GWslippyPeepoH:407618458872971264>,2020-09-21T22:56:45.437000+00:00
2671,XaiinZ#9700,af,2020-09-21T22:39:32.623000+00:00
2672,XaiinZ#9700,!rank,2020-09-21T22:39:35.485000+00:00
2673,Brainf**k!#9160,dude,2020-09-21T22:39:37.956000+00:00
2674,Naota Nandaba#8064,samira knocks you up,2020-09-21T22:39:38.371000+00:00
2675,Justinn#8607,I dont give a fck,2020-09-21T22:39:25.066000+00:00
2676,Brainf**k!#9160,!rank <@!187592474666074112>,2020-09-21T22:39:25.340000+00:00
2677,XaiinZ#9700,True,2020-09-21T22:39:27.292000+00:00
